"","Year","Country Name","Indicator Name","Value","Month","Palestinians Killed","Israelis Killed","Poverty_Level","Total_Killed"
"238","2005","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",3.2,"FEBRUARY",9,5,"high_poverty",14
"239","2005","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",3.2,"JANUARY",50,13,"high_poverty",63
"240","2005","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",3.2,"APRIL",5,0,"high_poverty",5
"241","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"NOVEMBER",15,1,"medium_poverty",16
"242","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"OCTOBER",22,10,"medium_poverty",32
"243","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"SEPTEMBER",17,1,"medium_poverty",18
"244","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"DECEMBER",20,8,"medium_poverty",28
"245","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"JULY",25,8,"medium_poverty",33
"246","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"JUNE",5,4,"medium_poverty",9
"247","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"MAY",10,1,"medium_poverty",11
"248","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"AUGUST",11,0,"medium_poverty",11
"249","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"MARCH",1,0,"medium_poverty",1
"250","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"FEBRUARY",9,5,"medium_poverty",14
"251","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"JANUARY",50,13,"medium_poverty",63
"252","2005","West Bank and Gaza","Income share held by fourth 20%",22.5,"APRIL",5,0,"medium_poverty",5
"253","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"NOVEMBER",15,1,"medium_poverty",16
"254","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"OCTOBER",22,10,"medium_poverty",32
"255","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"SEPTEMBER",17,1,"medium_poverty",18
"256","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"DECEMBER",20,8,"medium_poverty",28
"257","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"JULY",25,8,"medium_poverty",33
"258","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"JUNE",5,4,"medium_poverty",9
"259","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"MAY",10,1,"medium_poverty",11
"260","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"AUGUST",11,0,"medium_poverty",11
"261","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"MARCH",1,0,"medium_poverty",1
"262","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"FEBRUARY",9,5,"medium_poverty",14
"263","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"JANUARY",50,13,"medium_poverty",63
"264","2005","West Bank and Gaza","Income share held by highest 20%",42.3,"APRIL",5,0,"medium_poverty",5
"265","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"NOVEMBER",15,1,"high_poverty",16
"266","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"OCTOBER",22,10,"high_poverty",32
"267","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"SEPTEMBER",17,1,"high_poverty",18
"268","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"DECEMBER",20,8,"high_poverty",28
"269","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"JULY",25,8,"high_poverty",33
"270","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"JUNE",5,4,"high_poverty",9
"271","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"MAY",10,1,"high_poverty",11
"272","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"AUGUST",11,0,"high_poverty",11
"273","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"MARCH",1,0,"high_poverty",1
"274","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"FEBRUARY",9,5,"high_poverty",14
"275","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"JANUARY",50,13,"high_poverty",63
"276","2005","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2,"APRIL",5,0,"high_poverty",5
"277","2005","West Bank and Gaza","Income share held by second 20%",11.8,"NOVEMBER",15,1,"medium_poverty",16
"278","2005","West Bank and Gaza","Income share held by second 20%",11.8,"OCTOBER",22,10,"medium_poverty",32
"279","2005","West Bank and Gaza","Income share held by second 20%",11.8,"SEPTEMBER",17,1,"medium_poverty",18
"280","2005","West Bank and Gaza","Income share held by second 20%",11.8,"DECEMBER",20,8,"medium_poverty",28
"281","2005","West Bank and Gaza","Income share held by second 20%",11.8,"JULY",25,8,"medium_poverty",33
"282","2005","West Bank and Gaza","Income share held by second 20%",11.8,"JUNE",5,4,"medium_poverty",9
"283","2005","West Bank and Gaza","Income share held by second 20%",11.8,"MAY",10,1,"medium_poverty",11
"284","2005","West Bank and Gaza","Income share held by second 20%",11.8,"AUGUST",11,0,"medium_poverty",11
"285","2005","West Bank and Gaza","Income share held by second 20%",11.8,"MARCH",1,0,"medium_poverty",1
"286","2005","West Bank and Gaza","Income share held by second 20%",11.8,"FEBRUARY",9,5,"medium_poverty",14
"287","2005","West Bank and Gaza","Income share held by second 20%",11.8,"JANUARY",50,13,"medium_poverty",63
"288","2005","West Bank and Gaza","Income share held by second 20%",11.8,"APRIL",5,0,"medium_poverty",5
"289","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"NOVEMBER",15,1,"medium_poverty",16
"290","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"OCTOBER",22,10,"medium_poverty",32
"291","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"SEPTEMBER",17,1,"medium_poverty",18
"292","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"DECEMBER",20,8,"medium_poverty",28
"293","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"JULY",25,8,"medium_poverty",33
"294","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"JUNE",5,4,"medium_poverty",9
"295","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"MAY",10,1,"medium_poverty",11
"296","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"AUGUST",11,0,"medium_poverty",11
"297","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"MARCH",1,0,"medium_poverty",1
"298","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"FEBRUARY",9,5,"medium_poverty",14
"299","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"JANUARY",50,13,"medium_poverty",63
"300","2005","West Bank and Gaza","Income share held by highest 10%",26.7,"APRIL",5,0,"medium_poverty",5
"301","2005","West Bank and Gaza","Gini index",34.7,"NOVEMBER",15,1,"medium_poverty",16
"302","2005","West Bank and Gaza","Gini index",34.7,"OCTOBER",22,10,"medium_poverty",32
"303","2005","West Bank and Gaza","Gini index",34.7,"SEPTEMBER",17,1,"medium_poverty",18
"304","2005","West Bank and Gaza","Gini index",34.7,"DECEMBER",20,8,"medium_poverty",28
"305","2005","West Bank and Gaza","Gini index",34.7,"JULY",25,8,"medium_poverty",33
"306","2005","West Bank and Gaza","Gini index",34.7,"JUNE",5,4,"medium_poverty",9
"307","2005","West Bank and Gaza","Gini index",34.7,"MAY",10,1,"medium_poverty",11
"308","2005","West Bank and Gaza","Gini index",34.7,"AUGUST",11,0,"medium_poverty",11
"309","2005","West Bank and Gaza","Gini index",34.7,"MARCH",1,0,"medium_poverty",1
"310","2005","West Bank and Gaza","Gini index",34.7,"FEBRUARY",9,5,"medium_poverty",14
"311","2005","West Bank and Gaza","Gini index",34.7,"JANUARY",50,13,"medium_poverty",63
"312","2005","West Bank and Gaza","Gini index",34.7,"APRIL",5,0,"medium_poverty",5
"313","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"NOVEMBER",15,1,"high_poverty",16
"314","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"OCTOBER",22,10,"high_poverty",32
"315","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"SEPTEMBER",17,1,"high_poverty",18
"316","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"DECEMBER",20,8,"high_poverty",28
"317","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"JULY",25,8,"high_poverty",33
"318","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"JUNE",5,4,"high_poverty",9
"319","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"MAY",10,1,"high_poverty",11
"320","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"AUGUST",11,0,"high_poverty",11
"321","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"MARCH",1,0,"high_poverty",1
"322","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"FEBRUARY",9,5,"high_poverty",14
"323","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"JANUARY",50,13,"high_poverty",63
"324","2005","West Bank and Gaza","Income share held by lowest 20%",7.3,"APRIL",5,0,"high_poverty",5
"325","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"NOVEMBER",15,1,"high_poverty",16
"326","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"OCTOBER",22,10,"high_poverty",32
"327","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"SEPTEMBER",17,1,"high_poverty",18
"328","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"DECEMBER",20,8,"high_poverty",28
"329","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"JULY",25,8,"high_poverty",33
"330","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"JUNE",5,4,"high_poverty",9
"331","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"MAY",10,1,"high_poverty",11
"332","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"AUGUST",11,0,"high_poverty",11
"333","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"MARCH",1,0,"high_poverty",1
"334","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"FEBRUARY",9,5,"high_poverty",14
"335","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"JANUARY",50,13,"high_poverty",63
"336","2005","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.6,"APRIL",5,0,"high_poverty",5
"337","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"NOVEMBER",15,1,"high_poverty",16
"338","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"OCTOBER",22,10,"high_poverty",32
"339","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"SEPTEMBER",17,1,"high_poverty",18
"340","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"DECEMBER",20,8,"high_poverty",28
"341","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"JULY",25,8,"high_poverty",33
"342","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"JUNE",5,4,"high_poverty",9
"343","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"MAY",10,1,"high_poverty",11
"344","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"AUGUST",11,0,"high_poverty",11
"345","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"MARCH",1,0,"high_poverty",1
"346","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"FEBRUARY",9,5,"high_poverty",14
"347","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"JANUARY",50,13,"high_poverty",63
"348","2005","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",5.7,"APRIL",5,0,"high_poverty",5
"349","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"NOVEMBER",15,1,"high_poverty",16
"350","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"OCTOBER",22,10,"high_poverty",32
"351","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"SEPTEMBER",17,1,"high_poverty",18
"352","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"DECEMBER",20,8,"high_poverty",28
"353","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"JULY",25,8,"high_poverty",33
"354","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"JUNE",5,4,"high_poverty",9
"355","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"MAY",10,1,"high_poverty",11
"356","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"AUGUST",11,0,"high_poverty",11
"357","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"MARCH",1,0,"high_poverty",1
"358","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"FEBRUARY",9,5,"high_poverty",14
"359","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"JANUARY",50,13,"high_poverty",63
"360","2005","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",21.5,"APRIL",5,0,"high_poverty",5
"361","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"NOVEMBER",15,1,"high_poverty",16
"362","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"OCTOBER",22,10,"high_poverty",32
"363","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"SEPTEMBER",17,1,"high_poverty",18
"364","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"DECEMBER",20,8,"high_poverty",28
"365","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"JULY",25,8,"high_poverty",33
"366","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"JUNE",5,4,"high_poverty",9
"367","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"MAY",10,1,"high_poverty",11
"368","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"AUGUST",11,0,"high_poverty",11
"369","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"MARCH",1,0,"high_poverty",1
"370","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"FEBRUARY",9,5,"high_poverty",14
"371","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"JANUARY",50,13,"high_poverty",63
"372","2005","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0,"APRIL",5,0,"high_poverty",5
"373","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"NOVEMBER",15,1,"high_poverty",16
"374","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"OCTOBER",22,10,"high_poverty",32
"375","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"SEPTEMBER",17,1,"high_poverty",18
"376","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"DECEMBER",20,8,"high_poverty",28
"377","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"JULY",25,8,"high_poverty",33
"378","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"JUNE",5,4,"high_poverty",9
"379","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"MAY",10,1,"high_poverty",11
"380","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"AUGUST",11,0,"high_poverty",11
"381","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"MARCH",1,0,"high_poverty",1
"382","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"FEBRUARY",9,5,"high_poverty",14
"383","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"JANUARY",50,13,"high_poverty",63
"384","2005","West Bank and Gaza","Income share held by lowest 10%",2.9,"APRIL",5,0,"high_poverty",5
"385","2006","West Bank and Gaza","Income share held by highest 10%",27.1,"APRIL",31,7,"medium_poverty",38
"386","2006","West Bank and Gaza","Income share held by highest 10%",27.1,"JUNE",43,3,"medium_poverty",46
"387","2006","West Bank and Gaza","Income share held by highest 10%",27.1,"MAY",37,0,"medium_poverty",37
"388","2006","West Bank and Gaza","Income share held by highest 10%",27.1,"FEBRUARY",31,1,"medium_poverty",32
